what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206551749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206553165
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1404206556335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206556681
error,log,,,"Unable to validate connection settings.",1404206568469
error,log,,,"Unable to validate connection settings.",1404206568472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206568521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206569443
started,bundle,com.altera.sbt4e.launch,13.1.0.182,"com.altera.sbt4e.launch",1404206571470
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.182,"com.altera.debug.cdi.gdb.plugin",1404206573318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206573483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206581349
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1404206582218
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1404206582433
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1404206584938
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1404206584938
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1404206584939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206584981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206588720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206591308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206592962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206595120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206597371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206599151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206604717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206606982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206620984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404206622166
