what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1404206719623
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1404206719623
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1404206719623
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1404206719624
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1404206719624
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1404206719625
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1404206719625
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1404206719625
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1404206719626
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1404206719626
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1404206719627
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1404206719627
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1404206719628
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1404206719628
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1404206719628
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1404206719628
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1404206719629
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1404206719629
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1404206719630
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1404206719630
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1404206719630
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1404206719631
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1404206719631
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1404206719632
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1404206719632
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1404206719633
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1404206719633
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1404206719634
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1404206719634
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1404206719634
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1404206719635
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1404206719635
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1404206719635
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1404206719635
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1404206719636
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1404206719636
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1404206719636
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1404206719637
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1404206719638
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1404206719638
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1404206719638
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1404206719639
started,bundle,com.altera.sbtgui.integration,13.1.0.182,"com.altera.sbtgui.integration",1404206719639
started,bundle,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch",1404206719639
started,bundle,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project",1404206719640
started,bundle,com.altera.systemconsole,13.1.0.182,"com.altera.systemconsole",1404206719640
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.182,"com.altera.systemconsole.designs.plugin",1404206719640
started,bundle,com.altera.utilities,13.1.0.182,"com.altera.utilities",1404206719640
os,sysinfo,,,"win32",1404206719642
arch,sysinfo,,,"x86",1404206719642
ws,sysinfo,,,"win32",1404206719642
locale,sysinfo,,,"zh_TW",1404206719642
processors,sysinfo,,,"8",1404206719642
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1404206719642
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1404206719642
java.specification.name,sysinfo,,,"Java Platform API Specification",1404206719642
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1404206719642
java.specification.version,sysinfo,,,"1.6",1404206719642
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1404206719642
java.version,sysinfo,,,"1.6.0_23",1404206719642
java.vm.info,sysinfo,,,"mixed mode",1404206719642
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1404206719642
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1404206719642
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1404206719642
java.vm.specification.version,sysinfo,,,"1.0",1404206719642
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1404206719642
java.vm.version,sysinfo,,,"19.0-b09",1404206719642
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1404206720055
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1404206720056
started,bundle,com.altera.sbtgui.core,13.1.0.182,"com.altera.sbtgui.core",1404206720059
