what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1404209880140
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1404209880140
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1404209880140
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1404209880140
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1404209880141
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1404209880141
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1404209880141
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1404209880142
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1404209880142
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1404209880142
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1404209880142
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1404209880143
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1404209880143
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1404209880144
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1404209880144
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1404209880144
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1404209880144
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1404209880145
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1404209880145
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1404209880145
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1404209880145
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1404209880146
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1404209880146
os,sysinfo,,,"win32",1404209880147
arch,sysinfo,,,"x86",1404209880147
ws,sysinfo,,,"win32",1404209880147
locale,sysinfo,,,"zh_CN",1404209880147
processors,sysinfo,,,"8",1404209880147
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1404209880147
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1404209880147
java.specification.name,sysinfo,,,"Java Platform API Specification",1404209880147
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1404209880147
java.specification.version,sysinfo,,,"1.6",1404209880147
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1404209880147
java.version,sysinfo,,,"1.6.0_23",1404209880147
java.vm.info,sysinfo,,,"mixed mode",1404209880147
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1404209880147
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1404209880147
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1404209880147
java.vm.specification.version,sysinfo,,,"1.0",1404209880147
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1404209880147
java.vm.version,sysinfo,,,"19.0-b09",1404209880147
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1404209882608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209889253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209906760
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1404209908217
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1404209908393
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1404209911519
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1404209911523
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1404209911523
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1404209911524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209911571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209922400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209924634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209933411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404209945984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404209946213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209947437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209962408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209963005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404209978518
